global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,is_best
956,4,76,9,220,7.442715672166969e-06,7.55367844362749e-06,0.006266777615052691,0.0005798040140654999,0.0005804681508133769,0.00013102361060368214,0.0015262393061257096,0.005707337906526006,0.0008785984121149311,0.0021230578024543974,1
957,4,77,9,220,7.429388566763612e-06,7.540298560355001e-06,0.0062667774248341655,0.0005797066725855515,0.0005803701571789848,0.00013097737010357225,0.0015046193286975356,0.005633202836479696,0.0008757734735240372,0.002117377447492582,1
958,4,78,9,220,7.416215367188901e-06,7.527061584340259e-06,0.006266777159876509,0.0005796096596855208,0.0005802724561798024,0.00013093148853806147,0.0014835486657658451,0.005560793389548521,0.0008727331160237647,0.002111100880582577,1
959,4,79,9,220,7.403194062551884e-06,7.513966007125167e-06,0.006266776823948939,0.0005795129709407058,0.0005801750445338262,0.00013088596161713026,0.0014630022507134647,0.005490033859510139,0.0008694900237321407,0.002104261215371882,1
960,4,80,9,220,7.390322677193175e-06,7.501010333934921e-06,0.006266776420665952,0.0005794166019868103,0.000580077918983942,0.00013084078510820332,0.0014429649942193103,0.00542087848751963,0.0008660578498862675,0.0020968944803363464,1
961,4,81,9,220,7.377599270484048e-06,7.488193083237832e-06,0.0062667759534910696,0.0005793205485350513,0.0005799810762944829,0.0001307959548366753,0.0014234125622906674,0.005353253653946351,0.000862450398702531,0.002089037348892076,1
962,4,82,9,220,7.3650219342296916e-06,7.475512786884997e-06,0.006266775425744542,0.0005792248063603374,0.0005798845132602256,0.00013075146668317097,0.0014043315556534007,0.0052871187250102345,0.0008586792674302332,0.0020807206430672634,1
963,4,83,9,220,7.3525887940443866e-06,7.462967990341131e-06,0.006266774840607015,0.0005791293713097407,0.0005797882266950071,0.0001307073165848603,0.001385696439979953,0.005222396276627942,0.0008547559518128867,0.0020719750716158857,1
964,4,84,9,220,7.340298006373467e-06,7.45055725236875e-06,0.006266774201125104,0.0005790342392934954,0.0005796922134430477,0.00013066350053239653,0.0013674930255852648,0.005159043182372255,0.00085069078854422,0.0020628283042695935,1
965,4,85,9,220,7.3281477575037285e-06,7.438279144580954e-06,0.006266773510216415,0.0005789394062836457,0.00057959647037524,0.00013062001456797326,0.0013497074937237007,0.005097017486807744,0.0008464956321539967,0.0020533123174616575,1
966,4,86,9,220,7.316136263863148e-06,7.426132252138017e-06,0.0062667727706750935,0.000578844868313295,0.0005795009943907474,0.0001305768547864054,0.0013323229067578862,0.005036267626434855,0.0008421785933269747,0.0020434489021608224,1
967,4,87,9,220,7.304261769659274e-06,7.414115172984308e-06,0.006266771985176055,0.0005787506214794462,0.0005794057824159128,0.0001305340173321795,0.0013153264852338393,0.0049767547628673525,0.0008377502667129471,0.0020332667809497486,1
968,4,88,9,220,7.292522547592556e-06,7.402226517879666e-06,0.0062667711562794754,0.0005786566619375784,0.0005793108314041593,0.00013049149839964598,0.001298702015080152,0.004918429465828301,0.0008332197668917173,0.0020227906847515038,1
969,4,89,9,220,7.280916897405791e-06,7.390464910900325e-06,0.006266770286435263,0.0005785629859019921,0.0005792161383397959,0.00013044929423248493,0.0012824364801098187,0.00486125206105851,0.0008285937218602884,0.002012038572774721,1
970,4,90,9,220,7.269443144810638e-06,7.378828988392381e-06,0.0062667693779869865,0.0005784695896456581,0.000579121700233403,0.00013040740112110915,0.0012665172200627968,0.0048051839408958606,0.0008238820767326918,0.002001037602247196,1
971,4,91,9,220,7.258099641182685e-06,7.367317399861582e-06,0.006266768433176151,0.0005783764694952694,0.0005790275141253729,0.00013036581540310852,0.0012509332157782018,0.004750191385017083,0.0008190911031435885,0.001989804867400984,1
972,4,92,9,220,7.2468847627508045e-06,7.3559288072684825e-06,0.006266767454146175,0.0005782836218351868,0.000578933577086531,0.00013032453346219108,0.0012356722212120584,0.004696236981579455,0.0008142277358773654,0.001978359334015674,1
973,4,93,9,220,7.235796909898411e-06,7.344661885019488e-06,0.006266766442946627,0.0005781910431034195,0.0005788398862158426,0.00013028355172684412,0.0012207233614457114,0.004643287466221493,0.0008092992971762811,0.001966721077132076,1
974,4,94,9,220,7.2248345068298656e-06,7.33351531984657e-06,0.006266765401535786,0.0005780987297902558,0.000578746438640102,0.0001302428666697122,0.001206075503456168,0.004591308754529241,0.0008043129584016825,0.0019549097963793695,1
975,4,95,9,220,7.213996000770448e-06,7.322487811160071e-06,0.006266764331784972,0.0005780066784411363,0.0005786532315173126,0.0001302024748077754,0.0011917179636216034,0.0045402680691860806,0.0007992730148120451,0.0019429372837660018,1
976,4,96,9,220,7.203279861082577e-06,7.311578070506569e-06,0.006266763235482095,0.0005779148856454787,0.0005785602620356942,0.00013016237269970646,0.0011776451318310543,0.0044901480877329375,0.0007941860378917757,0.0019308216429777079,1
977,4,97,9,220,7.1926845791774185e-06,7.300784821760294e-06,0.006266762114334551,0.0005778233480494141,0.0005784675274127991,0.00013012255694715903,0.001163844879652036,0.004440911697711676,0.00078905654803798,0.0019185753374400241,1
978,4,98,9,220,7.182208667995752e-06,7.290106800510496e-06,0.006266760969972694,0.0005777320623478168,0.0005783750248929537,0.00013008302419258332,0.001150307754873519,0.004392529822653804,0.0007838912336524082,0.0019062168329129628,1
979,4,99,9,220,7.171850660824311e-06,7.2795427547055024e-06,0.006266759803952876,0.0005776410252813276,0.0005782827517541643,0.00013004377111907903,0.001137029301677261,0.00434498865676842,0.0007786935166260663,0.0018937555981339367,1
980,4,100,9,220,7.161609112485144e-06,7.269091444067482e-06,0.006266758617759483,0.0005775502336439083,0.0005781907052989411,0.00013000479445083758,0.0011239945693543333,0.004298242344261916,0.0007734682938694134,0.001881205188872169,1
981,4,101,9,220,7.151482596643711e-06,7.258751640350685e-06,0.006266757412809027,0.0005774596842683369,0.0005780988828631605,0.00012996609095014414,0.0011112037196947533,0.004252291105418333,0.0007682197040211504,0.0018685770771113273,1
982,4,102,9,220,7.141469707202675e-06,7.248522126843215e-06,0.006266756190451966,0.0005773693740409739,0.0005780072818091233,0.00012992765741905561,0.0010986435986564472,0.00420709459977443,0.0007629519678434099,0.0018558829756388682,1
983,4,103,9,220,7.131569056812267e-06,7.238401698746724e-06,0.006266754951976155,0.0005772792998894657,0.00057791589953112,0.00012988949069761755,0.0010863103038441558,0.004162640621940397,0.0007576678440521849,0.0018431305622145738,1
984,4,104,9,220,7.121779276972809e-06,7.228389162512132e-06,0.006266753698608638,0.0005771894587849061,0.000577824733449507,0.00012985158766292624,0.0010741967248913465,0.004118907186468865,0.0007523728313025719,0.0018303350991253288,1
985,4,105,9,220,7.1120990177341e-06,7.218483336455663e-06,0.0062667524315181584,0.0005770998477475643,0.0005777337810145875,0.00012981394523040493,0.0010622938187312683,0.004075866456438224,0.0007470682914604592,0.0018175004194421337,1
986,4,106,9,220,7.102526946650431e-06,7.208683050019609e-06,0.006266751151817994,0.0005770104638349732,0.000577643039706272,0.00012977656035079456,0.001050599411936988,0.004033511466938026,0.0007417586001906702,0.0018046386918260673,1
987,4,107,9,220,7.0930617489286146e-06,7.198987143955097e-06,0.006266749860568175,0.000576921304145258,0.0005775525070316791,0.0001297394300105774,0.0010391075602574217,0.003991823797050007,0.0007364473206599166,0.001791759847136739,1
988,4,108,9,220,7.08370212770923e-06,7.189394470670306e-06,0.006266748558776677,0.0005768323658288766,0.0005774621805249815,0.00012970255123376535,0.001027806218626561,0.003950766394125918,0.000731135164481025,0.0017788659295066263,1
989,4,109,9,220,7.074446802082051e-06,7.179903893416965e-06,0.0062667472474031045,0.0005767436460661045,0.000577372057754899,0.00012966592107759936,0.0010166986392420993,0.003910348875604293,0.0007258253233929189,0.0017659658514569533,1
990,4,110,9,220,7.0652945084458975e-06,7.170514286504558e-06,0.006266745927359378,0.0005766551420822821,0.0005772821363106983,0.0001296295366342485,0.0010057739075885236,0.0038705376000926547,0.000720521570076866,0.001753070128144138,1
991,4,111,9,220,7.056243999076419e-06,7.161224535299507e-06,0.006266744599512574,0.0005765668511406946,0.0005771924138138466,0.00012959339502983006,0.0009950299865677783,0.0038313260641196505,0.0007152252425472028,0.0017401825493063342,1
992,4,112,9,220,7.047294042834554e-06,7.1520335360711795e-06,0.00626674326468596,0.0005764787705440944,0.0005771028879100805,0.00012955749342432324,0.0009844589843848773,0.003792689825931083,0.0007099389464198823,0.001727310403681997,1
993,4,113,9,220,7.038443423710252e-06,7.142940195980557e-06,0.0062667419236612665,0.0005763908976354285,0.0005770135562759024,0.00012952182901082392,0.000974058709594907,0.003754621924710448,0.0007046639787967471,0.0017144573730581085,1
994,4,114,9,220,7.029690941338039e-06,7.133943432774489e-06,0.006266740577180423,0.0005763032297933299,0.0005769244166130918,0.0001294863990147547,0.0009638241606423826,0.0037171067363461455,0.0006994031579426049,0.0017016313383915358,1
995,4,115,9,220,7.021035410870031e-06,7.125042175086924e-06,0.006266739225946729,0.0005762157644356597,0.0005768354666505388,0.00012945120069457678,0.0009537489663894262,0.003680124489626615,0.0006941571999128588,0.0016888343714998165,1
996,4,116,9,220,7.012475661590682e-06,7.116235361825085e-06,0.006266737870627488,0.0005761284990103199,0.0005767467041450528,0.00012941623133895302,0.0009438347845038697,0.0036436799460762784,0.0006889293575442821,0.0016760755577170724,1
997,4,117,9,220,7.0040105384952924e-06,7.107521942731599e-06,0.00626673651185421,0.0005760414310110158,0.0005766581268771927,0.00012938148827004774,0.0009340693344522175,0.0036077352528403783,0.0006837195382003916,0.001663354730856767,1
998,4,118,9,220,6.995638899854137e-06,7.098900877723693e-06,0.00626673515022553,0.0005759545579565808,0.0005765697326583355,0.00012934696883906945,0.0009244580301446581,0.0035723066617150802,0.0006785301619363874,0.0016506786756224454,1
999,4,119,9,220,6.98735961900888e-06,7.090371137279988e-06,0.006266733786307847,0.0005758678774080028,0.0005764815193231648,0.00012931267042940562,0.0009149904966909704,0.0035373621329203297,0.0006733615706365474,0.0016380484269456882,1
1000,4,120,9,220,6.979171583078869e-06,7.081931701928062e-06,0.0062667324206360404,0.0005757813869605311,0.0005763934847308111,0.00012927859045414115,0.0009056637679279849,0.003502892289458002,0.0006682162477686833,0.0016254709395266084,1
1001,4,121,9,220,6.971073692823976e-06,7.073581562326253e-06,0.006266731053715992,0.000575695084236949,0.0005763056267676339,0.0001292447263556085,0.0008964771703606515,0.00346889474577263,0.0006630953709162919,0.0016129495628907284,1
1002,4,122,9,220,6.963064862519181e-06,7.065319719546071e-06,0.006266729686025362,0.0005756089668986355,0.0005762179433468651,0.00012921107560661532,0.0008874260614106333,0.003435355021516918,0.0006579984389384788,0.001600482997107404,1
1003,4,123,9,220,6.955144019712811e-06,7.0571451842819656e-06,0.0062667283180146156,0.0005755230326383559,0.0005761304324049163,0.000129177635708322,0.0008785075639007158,0.0034022640020588022,0.0006529283627868847,0.0015880793769327177,1
1004,4,124,9,220,6.947310105375506e-06,7.049056977420164e-06,0.006266726950108089,0.0005754372791797038,0.000576043091901966,0.00012914440419096266,0.0008697176272152495,0.003369608954779041,0.0006478854300251594,0.0015757395884099473,1
1005,4,125,9,220,6.939562073068844e-06,7.0410541296038356e-06,0.006266725582705636,0.0005753517042790884,0.000575955919825306,0.0001291113786131121,0.0008610548855145238,0.0033373854350982357,0.0006428702999203749,0.0015634655390681592,1
1006,4,126,9,220,6.9318988894216515e-06,7.033135681486901e-06,0.006266724216183363,0.0005752663057251729,0.0005758689141859821,0.00012907855656202406,0.0008525144893961982,0.003305578268940893,0.0006378829622044095,0.001551257285507854,1
1007,4,127,9,220,6.924319533272771e-06,7.02530068305488e-06,0.006266722850894597,0.0005751810813352743,0.0005757820730181042,0.00012904593565166552,0.0008440956453840075,0.0032741847517750444,0.0006329259633336434,0.0015391219529047049,1
1008,4,128,9,220,6.9168229961902135e-06,7.017548194309127e-06,0.006266721487171043,0.000575096028957914,0.0005756953943807936,0.00012901351352437011,0.0008357942383072287,0.0032431919481463473,0.0006279981687593879,0.0015270564881911769,1
1009,4,129,9,220,6.909408281592808e-06,7.009877284429315e-06,0.006266720125324032,0.0005750111464705555,0.0005756088763565545,0.00012898128784873312,0.0008276089900434561,0.0032125956857450622,0.0006231017598973162,0.0015150670046730692,1
1010,4,130,9,220,6.90207440516138e-06,7.002287032219217e-06,0.006266718765644451,0.0005749264317820458,0.0005755225170495199,0.00012894925632053717,0.0008195358739346389,0.00318238331251512,0.0006182370198107381,0.0015031543686183368,1
1011,4,131,9,220,6.894820394461856e-06,6.994776525871769e-06,0.006266717408404544,0.0005748418828281624,0.0005754363145886202,0.0001289174166620119,0.0008115730220886669,0.003152548809614831,0.0006134040751854375,0.0014913190079494255,1
1012,4,132,9,220,6.8876452883816585e-06,6.987344863029142e-06,0.006266716053858595,0.0005747574975712143,0.000575350267127657,0.00012888576662129793,0.0008037209939038461,0.003123093610702555,0.0006086030574155831,0.0014795613680551576,1
1013,4,133,9,220,6.880548137721237e-06,6.979991150447707e-06,0.00626671470224348,0.0005746732740081351,0.000575264372840092,0.00012885430397299166,0.0007959729281556453,0.0030939964024139033,0.0006038347357334708,0.001467883655915728,1
1014,4,134,9,220,6.873528004618861e-06,6.972714503924884e-06,0.006266713353779613,0.0005745892101572907,0.000575178629921938,0.00012882302651646662,0.0007883286409629152,0.0030652563181468953,0.0005991003739363397,0.001456289440668955,1
1015,4,135,9,220,6.866583962358644e-06,6.96551404870458e-06,0.006266712008671443,0.0005745053040676088,0.0005750930365931007,0.00012879193207713418,0.0007807860861480913,0.0030368668035380382,0.0005943985640344778,0.001444774911116243,1
1016,4,136,9,220,6.859715095254789e-06,6.9583889188476004e-06,0.0062667106671087484,0.0005744215538116417,0.0005750075910949075,0.00012876101850475732,0.0007733440876998391,0.0030088239683432063,0.0005897306870507484,0.0014333439592884658,1
1017,4,137,9,220,6.852920498777791e-06,6.951338257268723e-06,0.0062667093292666474,0.0005743379574907394,0.0005749222916877211,0.00012873028367389256,0.0007659983450570287,0.0029811143344135407,0.0005850975855017126,0.0014219989919575906,1
1018,4,138,9,220,6.846199278923804e-06,6.944361215981562e-06,0.006266707995306504,0.0005742545132341399,0.0005748371366574981,0.00012869972548406916,0.000758748349328388,0.0029537360844585038,0.0005804979348926776,0.0014107364221785932,1
1019,4,139,9,220,6.8395505524091736e-06,6.937456955537442e-06,0.006266706665377,0.0005741712191909315,0.0005747521243087461,0.00012866934185791436,0.0007515931867783894,0.0029266861075778715,0.0005759336234989252,0.0013995615456796559,1
1020,5,0,10,286,6.781788996145809e-06,6.8356938193502915e-06,0.0062666991869679755,0.0005740828451328218,0.0005746685754269098,0.00012849262487146925,0.10121469127184489,0.6021522469812188,0.18773430783193698,0.6060379611620618,1
1021,5,1,10,286,6.686561523008848e-06,6.737920385750904e-06,0.0062666999238942134,0.000573998480217264,0.0005745888370349133,0.00012828321363397748,0.17394032050949548,0.5750961377353002,0.18252357852491516,0.5890287770661766,1
